,video,audio,label,center
20475,speaker015_0007,speaker015_0007,1,42
20476,speaker087_0001,speaker087_0001,1,110
20477,speaker122_0002,speaker122_0002,1,75
20478,speaker035_0057,speaker216_0002,0,46
20479,speaker248_0008,speaker248_0000,0,50
20480,speaker219_0004,speaker326_0036,0,8
20481,speaker041_0017,speaker041_0017,1,80
20482,speaker132_0004,speaker132_0004,1,17
20483,speaker156_0000,speaker156_0000,1,47
20484,speaker186_0009,speaker186_0009,1,13
20485,speaker041_0000,speaker239_0001,0,46
20486,speaker322_0000,speaker322_0002,0,63
20487,speaker170_0004,speaker170_0003,0,33
20488,speaker200_0001,speaker200_0001,1,89
20489,speaker231_0000,speaker231_0003,0,51
20490,speaker250_0000,speaker162_0003,0,9
20491,speaker078_0001,speaker078_0001,1,56
20492,speaker216_0004,speaker222_0017,0,18
20493,speaker215_0002,speaker215_0002,1,170
20494,speaker312_0014,speaker312_0014,1,57
20495,speaker243_0005,speaker243_0004,0,150
20496,speaker275_0025,speaker275_0025,1,139
20497,speaker190_0003,speaker190_0003,0,78
20498,speaker220_0001,speaker220_0001,0,35
20499,speaker173_0006,speaker173_0001,0,26
20500,speaker177_0000,speaker177_0000,0,36
20501,speaker277_0012,speaker277_0012,1,163
20502,speaker211_0002,speaker211_0002,1,21
20503,speaker202_0013,speaker202_0026,0,44
20504,speaker307_0000,speaker307_0000,1,22
20505,speaker096_0000,speaker107_0000,0,46
20506,speaker243_0006,speaker243_0002,0,39
20507,speaker104_0004,speaker104_0004,1,31
20508,speaker043_0004,speaker288_0005,0,2
20509,speaker131_0001,speaker131_0001,1,0
20510,speaker250_0000,speaker070_0022,0,19
20511,speaker114_0000,speaker252_0018,0,94
20512,speaker231_0001,speaker231_0001,1,44
20513,speaker190_0003,speaker219_0015,0,25
20514,speaker332_0008,speaker332_0008,1,93
20515,speaker162_0005,speaker162_0005,1,3
20516,speaker320_0003,speaker320_0003,1,60
20517,speaker329_0006,speaker329_0006,1,1
20518,speaker284_0004,speaker284_0004,0,32
20519,speaker206_0008,speaker206_0008,1,46
20520,speaker194_0001,speaker194_0001,1,43
20521,speaker211_0002,speaker211_0002,1,15
20522,speaker251_0012,speaker251_0012,1,33
20523,speaker075_0010,speaker333_0001,0,65
20524,speaker277_0015,speaker277_0015,1,77
20525,speaker142_0002,speaker142_0004,0,9
20526,speaker137_0000,speaker137_0000,1,22
20527,speaker327_0007,speaker327_0007,1,27
20528,speaker060_0003,speaker060_0003,1,38
20529,speaker312_0009,speaker312_0009,1,127
20530,speaker266_0000,speaker171_0003,0,89
20531,speaker239_0001,speaker239_0001,1,14
20532,speaker240_0006,speaker240_0006,1,31
20533,speaker195_0004,speaker195_0004,1,142
20534,speaker043_0005,speaker043_0005,1,24
20535,speaker233_0009,speaker200_0001,0,141
20536,speaker315_0009,speaker315_0009,1,49
20537,speaker060_0000,speaker060_0000,1,95
20538,speaker265_0001,speaker167_0000,0,157
20539,speaker286_0002,speaker286_0002,0,24
20540,speaker063_0006,speaker063_0006,1,96
20541,speaker332_0006,speaker332_0006,1,26
20542,speaker180_0003,speaker180_0003,1,71
20543,speaker171_0003,speaker171_0003,1,36
20544,speaker043_0004,speaker043_0004,1,48
20545,speaker324_0002,speaker324_0002,1,37
20546,speaker015_0027,speaker015_0027,1,62
20547,speaker271_0009,speaker271_0009,1,14
20548,speaker289_0001,speaker289_0001,1,68
20549,speaker294_0001,speaker294_0001,0,14
20550,speaker248_0013,speaker248_0009,0,59
20551,speaker286_0001,speaker286_0000,0,30
20552,speaker107_0003,speaker107_0003,1,16
20553,speaker154_0004,speaker154_0004,1,63
20554,speaker101_0003,speaker101_0003,1,8
20555,speaker154_0001,speaker151_0000,0,56
20556,speaker195_0005,speaker195_0005,0,0
20557,speaker329_0001,speaker329_0006,0,42
20558,speaker315_0001,speaker315_0001,1,171
20559,speaker107_0002,speaker107_0002,0,51
20560,speaker190_0005,speaker190_0005,1,14
20561,speaker195_0004,speaker195_0004,1,92
20562,speaker173_0006,speaker173_0006,1,22
20563,speaker087_0001,speaker085_0000,0,126
20564,speaker333_0001,speaker260_0009,0,31
20565,speaker203_0011,speaker170_0003,0,8
20566,speaker104_0001,speaker104_0001,1,26
20567,speaker203_0008,speaker170_0000,0,4
20568,speaker186_0000,speaker167_0001,0,5
20569,speaker177_0001,speaker177_0001,0,42
20570,speaker215_0004,speaker231_0000,0,65
20571,speaker288_0014,speaker288_0014,1,22
20572,speaker121_0015,speaker121_0015,1,20
20573,speaker248_0003,speaker248_0003,1,83
20574,speaker312_0013,speaker312_0013,0,56
20575,speaker075_0001,speaker075_0001,1,2
20576,speaker243_0003,speaker243_0000,0,43
20577,speaker084_0000,speaker084_0000,0,10
20578,speaker078_0001,speaker063_0014,0,44
20579,speaker038_0017,speaker284_0000,0,10
20580,speaker037_0035,speaker037_0032,0,7
20581,speaker195_0003,speaker195_0003,1,3
20582,speaker180_0003,speaker180_0003,1,77
20583,speaker269_0000,speaker269_0000,1,56
20584,speaker015_0003,speaker015_0003,1,196
20585,speaker120_0000,speaker120_0000,1,67
20586,speaker320_0007,speaker320_0007,0,77
20587,speaker015_0005,speaker162_0003,0,34
20588,speaker203_0010,speaker203_0010,1,60
20589,speaker070_0003,speaker070_0003,1,101
20590,speaker053_0006,speaker053_0006,1,48
20591,speaker312_0013,speaker312_0008,0,111
20592,speaker245_0001,speaker245_0001,1,3
20593,speaker192_0012,speaker192_0012,1,179
20594,speaker132_0003,speaker132_0008,0,32
20595,speaker281_0000,speaker281_0000,0,74
20596,speaker054_0013,speaker054_0008,0,72
20597,speaker099_0013,speaker099_0013,1,28
20598,speaker284_0003,speaker284_0003,0,83
20599,speaker220_0003,speaker220_0003,1,59
20600,speaker096_0000,speaker243_0000,0,25
20601,speaker038_0036,speaker038_0036,1,26
20602,speaker130_0001,speaker130_0001,1,8
20603,speaker269_0000,speaker269_0000,1,29
20604,speaker130_0002,speaker130_0002,1,43
20605,speaker202_0000,speaker202_0000,1,23
20606,speaker236_0000,speaker236_0000,1,64
20607,speaker243_0000,speaker243_0000,1,91
20608,speaker215_0001,speaker215_0001,1,68
20609,speaker089_0000,speaker089_0000,1,70
20610,speaker239_0005,speaker239_0005,1,15
20611,speaker315_0008,speaker315_0008,1,47
20612,speaker173_0002,speaker173_0002,0,23
20613,speaker096_0001,speaker096_0001,1,30
20614,speaker322_0000,speaker322_0000,1,165
20615,speaker140_0002,speaker140_0002,0,10
20616,speaker107_0002,speaker107_0002,0,14
20617,speaker231_0000,speaker231_0003,0,95
20618,speaker058_0016,speaker058_0016,1,61
20619,speaker154_0004,speaker154_0004,1,42
20620,speaker225_0002,speaker225_0002,0,44
20621,speaker041_0026,speaker041_0026,1,37
20622,speaker035_0038,speaker035_0038,1,29
20623,speaker233_0011,speaker233_0003,0,89
20624,speaker075_0008,speaker075_0008,0,9
20625,speaker279_0000,speaker279_0000,1,28
20626,speaker329_0000,speaker329_0000,1,67
20627,speaker240_0003,speaker240_0003,1,2
20628,speaker099_0013,speaker099_0013,1,47
20629,speaker323_0008,speaker323_0008,0,94
20630,speaker078_0001,speaker078_0001,1,66
20631,speaker170_0002,speaker170_0002,0,6
20632,speaker122_0002,speaker122_0001,0,73
20633,speaker036_0006,speaker036_0006,1,50
20634,speaker038_0005,speaker038_0005,1,28
20635,speaker160_0000,speaker322_0002,0,53
20636,speaker108_0000,speaker220_0000,0,1
20637,speaker153_0008,speaker153_0008,1,18
20638,speaker053_0004,speaker053_0004,1,26
20639,speaker194_0000,speaker312_0003,0,25
20640,speaker154_0001,speaker326_0049,0,18
20641,speaker054_0000,speaker054_0000,0,24
20642,speaker245_0001,speaker245_0000,0,66
20643,speaker312_0013,speaker312_0013,1,4
20644,speaker030_0000,speaker030_0000,0,2
20645,speaker180_0000,speaker180_0003,0,12
20646,speaker181_0001,speaker181_0000,0,17
20647,speaker237_0002,speaker035_0051,0,38
20648,speaker175_0001,speaker175_0001,1,76
20649,speaker175_0000,speaker175_0000,1,4
20650,speaker008_0030,speaker008_0030,1,43
20651,speaker162_0004,speaker162_0004,1,40
20652,speaker021_0006,speaker021_0006,1,118
20653,speaker072_0000,speaker072_0000,0,175
20654,speaker044_0017,speaker044_0017,1,50
20655,speaker162_0005,speaker327_0008,0,90
20656,speaker054_0006,speaker054_0006,1,24
20657,speaker043_0006,speaker043_0006,1,16
20658,speaker054_0019,speaker054_0019,1,34
20659,speaker202_0012,speaker202_0012,1,41
20660,speaker176_0000,speaker176_0000,1,4
20661,speaker151_0001,speaker151_0001,1,41
20662,speaker203_0003,speaker203_0003,1,15
20663,speaker070_0001,speaker070_0001,0,20
20664,speaker277_0005,speaker277_0005,1,63
20665,speaker173_0009,speaker173_0009,1,1
20666,speaker079_0000,speaker079_0000,1,8
20667,speaker063_0023,speaker063_0023,0,47
20668,speaker036_0034,speaker036_0034,0,13
20669,speaker190_0003,speaker317_0005,0,101
20670,speaker276_0007,speaker276_0013,0,137
20671,speaker266_0000,speaker266_0000,0,59
20672,speaker200_0001,speaker200_0001,1,58
20673,speaker231_0003,speaker231_0003,1,58
20674,speaker167_0000,speaker167_0000,1,0
20675,speaker243_0005,speaker243_0002,0,167
20676,speaker107_0000,speaker107_0000,1,26
20677,speaker190_0001,speaker190_0001,1,35
20678,speaker123_0001,speaker123_0002,0,3
20679,speaker216_0004,speaker216_0004,0,1
20680,speaker114_0000,speaker114_0000,1,106
20681,speaker265_0002,speaker265_0002,1,48
20682,speaker307_0004,speaker307_0004,0,5
20683,speaker248_0022,speaker248_0022,1,20
20684,speaker160_0000,speaker322_0000,0,41
20685,speaker038_0021,speaker038_0021,1,14
20686,speaker129_0000,speaker125_0000,0,9
20687,speaker312_0009,speaker312_0009,1,229
20688,speaker301_0003,speaker301_0003,1,34
20689,speaker221_0007,speaker221_0007,1,26
20690,speaker153_0006,speaker153_0006,1,35
20691,speaker091_0015,speaker091_0015,1,87
20692,speaker037_0030,speaker037_0030,1,7
20693,speaker315_0016,speaker315_0016,1,9
20694,speaker275_0013,speaker275_0013,1,186
20695,speaker172_0005,speaker172_0005,1,105
20696,speaker108_0000,speaker172_0007,0,22
20697,speaker333_0001,speaker333_0000,0,51
20698,speaker060_0003,speaker060_0000,0,51
20699,speaker190_0003,speaker190_0003,0,46
20700,speaker251_0004,speaker251_0004,0,21
20701,speaker060_0000,speaker060_0000,0,76
20702,speaker271_0016,speaker271_0016,1,32
20703,speaker121_0014,speaker075_0009,0,100
20704,speaker140_0001,speaker140_0001,0,63
20705,speaker021_0001,speaker151_0000,0,202
20706,speaker021_0006,speaker021_0006,1,187
20707,speaker248_0009,speaker266_0000,0,50
20708,speaker054_0023,speaker054_0023,1,107
20709,speaker215_0004,speaker215_0004,1,108
20710,speaker107_0001,speaker107_0001,1,73
20711,speaker160_0001,speaker200_0001,0,13
20712,speaker171_0003,speaker171_0003,1,45
20713,speaker085_0000,speaker085_0000,1,64
20714,speaker034_0001,speaker034_0001,1,86
20715,speaker327_0006,speaker327_0000,0,12
20716,speaker041_0013,speaker041_0037,0,0
20717,speaker008_0003,speaker008_0025,0,105
20718,speaker142_0002,speaker142_0001,0,21
20719,speaker096_0004,speaker096_0004,1,223
20720,speaker128_0000,speaker128_0000,1,45
20721,speaker132_0014,speaker132_0006,0,19
20722,speaker132_0015,speaker021_0006,0,17
20723,speaker248_0005,speaker248_0005,0,139
20724,speaker294_0001,speaker294_0001,0,107
20725,speaker044_0019,speaker044_0019,1,12
20726,speaker329_0004,speaker329_0004,1,57
20727,speaker140_0002,speaker140_0002,1,20
20728,speaker099_0012,speaker099_0012,1,48
20729,speaker211_0000,speaker211_0000,1,9
20730,speaker271_0016,speaker271_0021,0,59
20731,speaker104_0003,speaker104_0003,0,137
20732,speaker177_0002,speaker177_0002,1,23
20733,speaker252_0029,speaker252_0029,0,19
20734,speaker183_0001,speaker183_0001,1,55
20735,speaker194_0001,speaker194_0001,1,49
20736,speaker120_0000,speaker120_0000,0,22
20737,speaker008_0009,speaker008_0009,1,221
20738,speaker326_0021,speaker326_0021,1,7
20739,speaker308_0003,speaker308_0006,0,80
20740,speaker286_0000,speaker286_0000,1,86
20741,speaker099_0004,speaker209_0002,0,50
20742,speaker038_0004,speaker038_0004,1,30
20743,speaker129_0001,speaker129_0001,0,7
20744,speaker114_0000,speaker114_0000,1,80
20745,speaker216_0004,speaker216_0004,0,26
20746,speaker082_0000,speaker082_0000,1,53
20747,speaker250_0001,speaker250_0001,1,3
20748,speaker275_0013,speaker275_0013,0,64
20749,speaker202_0024,speaker202_0024,1,25
20750,speaker171_0005,speaker171_0002,0,45
20751,speaker308_0007,speaker308_0007,1,144
20752,speaker200_0001,speaker200_0001,1,79
20753,speaker036_0009,speaker036_0009,1,31
20754,speaker058_0013,speaker089_0000,0,82
20755,speaker252_0000,speaker252_0000,1,44
20756,speaker329_0003,speaker265_0002,0,36
20757,speaker078_0001,speaker078_0001,0,63
20758,speaker115_0001,speaker115_0000,0,65
20759,speaker233_0003,speaker233_0003,1,53
20760,speaker333_0002,speaker333_0000,0,37
20761,speaker271_0014,speaker271_0014,1,93
20762,speaker315_0024,speaker315_0024,1,102
20763,speaker084_0000,speaker084_0000,1,55
20764,speaker123_0002,speaker123_0000,0,35
20765,speaker170_0000,speaker170_0003,0,26
20766,speaker099_0013,speaker099_0017,0,48
20767,speaker142_0000,speaker142_0000,1,28
20768,speaker236_0000,speaker243_0005,0,93
20769,speaker107_0003,speaker107_0003,1,31
20770,speaker186_0005,speaker186_0003,0,10
20771,speaker044_0030,speaker044_0030,1,35
20772,speaker087_0001,speaker087_0001,0,116
20773,speaker308_0001,speaker308_0001,1,42
20774,speaker252_0013,speaker252_0018,0,56
20775,speaker252_0004,speaker252_0004,1,40
20776,speaker325_0010,speaker325_0010,1,107
20777,speaker286_0004,speaker265_0001,0,54
20778,speaker294_0000,speaker115_0001,0,108
20779,speaker083_0000,speaker083_0000,0,154
20780,speaker333_0002,speaker333_0002,0,12
20781,speaker277_0010,speaker277_0002,0,41
20782,speaker054_0015,speaker054_0006,0,17
20783,speaker101_0003,speaker101_0003,0,89
20784,speaker043_0007,speaker334_0001,0,45
20785,speaker105_0000,speaker105_0000,0,21
20786,speaker183_0000,speaker183_0000,1,83
20787,speaker021_0002,speaker320_0002,0,2
20788,speaker251_0002,speaker251_0002,0,4
20789,speaker231_0000,speaker231_0000,0,79
20790,speaker307_0000,speaker307_0000,1,14
20791,speaker101_0000,speaker101_0001,0,78
20792,speaker331_0001,speaker331_0001,0,12
20793,speaker133_0000,speaker133_0002,0,7
20794,speaker288_0010,speaker288_0010,1,4
20795,speaker137_0003,speaker192_0015,0,32
20796,speaker151_0001,speaker151_0000,0,21
20797,speaker186_0012,speaker211_0002,0,3
20798,speaker121_0015,speaker121_0015,0,6
20799,speaker151_0002,speaker151_0000,0,52
20800,speaker200_0001,speaker200_0001,1,81
20801,speaker156_0000,speaker156_0000,1,66
20802,speaker121_0015,speaker121_0008,0,3
20803,speaker128_0001,speaker128_0001,0,39
20804,speaker137_0001,speaker137_0000,0,49
20805,speaker255_0001,speaker255_0001,1,7
20806,speaker121_0014,speaker121_0014,1,41
20807,speaker114_0000,speaker114_0000,1,76
20808,speaker044_0022,speaker044_0022,1,49
20809,speaker333_0002,speaker333_0000,0,42
20810,speaker160_0001,speaker160_0001,0,38
20811,speaker301_0002,speaker301_0003,0,31
20812,speaker183_0000,speaker183_0000,1,81
20813,speaker192_0002,speaker192_0002,1,3
20814,speaker284_0000,speaker284_0000,1,105
20815,speaker275_0002,speaker275_0018,0,19
20816,speaker275_0013,speaker275_0013,1,126
20817,speaker008_0027,speaker008_0027,0,134
20818,speaker104_0003,speaker104_0003,1,87
20819,speaker161_0002,speaker161_0000,0,12
20820,speaker203_0000,speaker203_0000,1,96
20821,speaker317_0001,speaker317_0001,1,16
20822,speaker151_0002,speaker151_0002,1,4
20823,speaker114_0000,speaker114_0000,0,94
20824,speaker067_0000,speaker067_0000,1,3
20825,speaker271_0007,speaker271_0007,1,31
20826,speaker222_0008,speaker222_0008,1,41
20827,speaker153_0001,speaker153_0001,1,21
20828,speaker054_0000,speaker054_0000,1,27
20829,speaker215_0000,speaker215_0001,0,92
20830,speaker211_0000,speaker211_0002,0,10
20831,speaker157_0000,speaker157_0000,1,10
20832,speaker186_0006,speaker186_0006,1,15
20833,speaker190_0003,speaker213_0001,0,4
20834,speaker101_0003,speaker101_0003,1,44
20835,speaker036_0010,speaker036_0010,1,10
20836,speaker244_0000,speaker244_0000,0,71
20837,speaker186_0011,speaker186_0011,1,57
20838,speaker167_0001,speaker167_0001,1,57
20839,speaker120_0000,speaker120_0000,1,65
20840,speaker307_0003,speaker307_0004,0,134
20841,speaker213_0002,speaker213_0002,1,37
20842,speaker209_0000,speaker241_0003,0,64
20843,speaker089_0000,speaker089_0000,1,108
20844,speaker301_0004,speaker194_0002,0,39
20845,speaker035_0044,speaker035_0044,0,24
20846,speaker215_0004,speaker215_0004,0,37
20847,speaker200_0001,speaker200_0001,0,73
20848,speaker142_0001,speaker142_0000,0,58
20849,speaker122_0001,speaker122_0001,0,92
20850,speaker240_0005,speaker240_0005,1,3
20851,speaker202_0011,speaker226_0030,0,112
20852,speaker154_0000,speaker154_0000,0,106
20853,speaker265_0001,speaker265_0001,1,170
20854,speaker122_0002,speaker233_0020,0,26
20855,speaker200_0001,speaker192_0026,0,63
20856,speaker117_0001,speaker117_0001,0,11
20857,speaker301_0003,speaker122_0001,0,58
20858,speaker072_0000,speaker072_0000,1,110
20859,speaker294_0001,speaker294_0001,1,32
20860,speaker038_0006,speaker038_0006,1,144
20861,speaker281_0008,speaker281_0008,0,46
20862,speaker243_0000,speaker243_0003,0,80
20863,speaker301_0002,speaker301_0002,0,25
20864,speaker091_0003,speaker091_0003,1,77
20865,speaker133_0001,speaker133_0002,0,20
20866,speaker206_0000,speaker167_0000,0,21
20867,speaker120_0000,speaker120_0000,1,16
20868,speaker070_0006,speaker070_0006,1,26
20869,speaker043_0008,speaker043_0008,0,44
20870,speaker041_0016,speaker041_0016,1,53
20871,speaker312_0010,speaker312_0010,1,23
20872,speaker284_0002,speaker284_0002,1,45
20873,speaker154_0007,speaker154_0007,1,4
20874,speaker225_0001,speaker036_0027,0,28
20875,speaker128_0001,speaker115_0001,0,43
20876,speaker131_0000,speaker131_0000,1,26
20877,speaker317_0005,speaker317_0005,1,152
20878,speaker250_0001,speaker250_0001,1,22
20879,speaker060_0001,speaker060_0001,1,42
20880,speaker265_0000,speaker115_0000,0,15
20881,speaker277_0010,speaker277_0010,1,69
20882,speaker202_0001,speaker202_0001,0,57
20883,speaker043_0000,speaker043_0000,1,20
20884,speaker275_0011,speaker275_0002,0,49
20885,speaker304_0006,speaker304_0006,1,7
20886,speaker275_0017,speaker275_0017,1,27
20887,speaker229_0002,speaker229_0002,0,12
20888,speaker142_0000,speaker142_0000,1,33
20889,speaker151_0001,speaker151_0002,0,7
20890,speaker260_0002,speaker260_0002,1,20
20891,speaker307_0002,speaker307_0002,1,19
20892,speaker091_0009,speaker107_0000,0,0
20893,speaker153_0000,speaker153_0000,1,14
20894,speaker271_0023,speaker271_0014,0,31
20895,speaker219_0022,speaker219_0022,1,16
20896,speaker275_0002,speaker035_0051,0,189
20897,speaker240_0004,speaker240_0005,0,16
20898,speaker030_0004,speaker030_0006,0,38
20899,speaker206_0002,speaker206_0002,1,44
20900,speaker334_0004,speaker334_0004,1,78
20901,speaker259_0002,speaker259_0002,1,15
20902,speaker129_0001,speaker123_0000,0,54
20903,speaker332_0004,speaker332_0004,1,26
20904,speaker323_0005,speaker323_0010,0,125
20905,speaker226_0013,speaker226_0013,0,19
20906,speaker137_0002,speaker137_0003,0,12
20907,speaker250_0002,speaker250_0002,1,37
20908,speaker181_0001,speaker284_0000,0,51
20909,speaker105_0000,speaker105_0000,0,27
20910,speaker177_0002,speaker177_0002,0,59
20911,speaker008_0015,speaker008_0015,1,19
20912,speaker255_0000,speaker131_0000,0,91
20913,speaker284_0002,speaker284_0002,1,67
20914,speaker307_0003,speaker307_0003,0,72
20915,speaker104_0002,speaker104_0002,1,37
20916,speaker275_0020,speaker275_0020,1,53
20917,speaker248_0000,speaker248_0000,1,50
20918,speaker260_0013,speaker132_0006,0,7
20919,speaker175_0002,speaker175_0002,1,3
20920,speaker038_0051,speaker038_0051,1,130
20921,speaker241_0002,speaker241_0001,0,31
20922,speaker122_0002,speaker122_0002,1,47
20923,speaker142_0000,speaker142_0000,1,14
20924,speaker043_0000,speaker043_0000,1,17
20925,speaker255_0002,speaker255_0002,1,60
20926,speaker229_0001,speaker229_0001,1,45
20927,speaker096_0004,speaker096_0004,0,5
20928,speaker265_0002,speaker265_0002,1,50
20929,speaker070_0006,speaker070_0006,0,18
20930,speaker214_0002,speaker214_0002,0,37
20931,speaker179_0001,speaker179_0001,0,59
20932,speaker323_0005,speaker323_0005,1,73
20933,speaker015_0006,speaker015_0015,0,42
20934,speaker329_0004,speaker329_0004,0,35
20935,speaker063_0018,speaker240_0001,0,56
20936,speaker140_0000,speaker140_0000,0,12
20937,speaker037_0014,speaker037_0014,0,6
20938,speaker053_0001,speaker180_0002,0,62
20939,speaker121_0017,speaker260_0015,0,26
20940,speaker089_0000,speaker192_0028,0,30
20941,speaker178_0002,speaker178_0002,1,6
20942,speaker333_0001,speaker333_0001,1,31
20943,speaker233_0007,speaker233_0007,1,108
20944,speaker279_0002,speaker279_0002,1,9
20945,speaker041_0005,speaker041_0005,1,43
20946,speaker030_0014,speaker030_0014,0,0
20947,speaker322_0001,speaker322_0001,1,89
20948,speaker250_0002,speaker250_0002,1,19
20949,speaker105_0000,speaker043_0004,0,19
20950,speaker279_0003,speaker279_0003,0,8
20951,speaker177_0001,speaker177_0000,0,17
20952,speaker239_0002,speaker239_0002,1,6
20953,speaker038_0019,speaker038_0019,1,38
20954,speaker181_0000,speaker277_0015,0,53
20955,speaker333_0000,speaker333_0002,0,28
20956,speaker317_0002,speaker317_0002,0,34
20957,speaker037_0001,speaker288_0000,0,17
20958,speaker172_0001,speaker172_0001,1,42
20959,speaker226_0033,speaker301_0004,0,68
20960,speaker181_0000,speaker181_0000,1,0
20961,speaker038_0051,speaker038_0051,1,182
20962,speaker021_0006,speaker021_0006,0,64
20963,speaker240_0001,speaker240_0001,1,0
20964,speaker104_0001,speaker104_0001,1,82
20965,speaker288_0000,speaker288_0000,1,83
20966,speaker041_0009,speaker108_0000,0,58
20967,speaker333_0001,speaker333_0001,1,67
20968,speaker041_0018,speaker041_0018,1,12
20969,speaker215_0000,speaker215_0000,1,110
20970,speaker222_0016,speaker222_0016,1,58
20971,speaker079_0000,speaker079_0000,1,44
20972,speaker281_0031,speaker281_0031,1,90
20973,speaker041_0036,speaker041_0036,1,25
20974,speaker229_0001,speaker229_0001,1,66
20975,speaker240_0003,speaker240_0003,0,64
20976,speaker129_0001,speaker240_0003,0,42
20977,speaker323_0002,speaker323_0002,1,3
20978,speaker008_0025,speaker008_0025,1,99
20979,speaker114_0000,speaker114_0000,1,47
20980,speaker044_0016,speaker044_0030,0,72
20981,speaker222_0016,speaker222_0016,1,42
20982,speaker132_0009,speaker132_0013,0,5
20983,speaker099_0014,speaker099_0011,0,43
20984,speaker248_0012,speaker248_0012,1,6
20985,speaker252_0023,speaker252_0023,1,33
20986,speaker104_0004,speaker104_0002,0,13
20987,speaker128_0001,speaker128_0000,0,15
20988,speaker156_0001,speaker156_0001,0,122
20989,speaker237_0001,speaker237_0001,1,20
20990,speaker101_0001,speaker101_0001,1,56
20991,speaker281_0019,speaker281_0026,0,142
20992,speaker333_0002,speaker333_0000,0,13
20993,speaker122_0000,speaker122_0000,0,57
20994,speaker067_0001,speaker067_0001,1,117
20995,speaker215_0004,speaker215_0004,1,51
20996,speaker167_0001,speaker167_0001,1,99
20997,speaker289_0000,speaker289_0002,0,19
20998,speaker072_0000,speaker072_0000,1,11
20999,speaker327_0005,speaker327_0005,1,58
21000,speaker244_0000,speaker315_0012,0,60
21001,speaker324_0007,speaker324_0007,1,79
21002,speaker276_0006,speaker276_0006,1,7
21003,speaker067_0001,speaker067_0000,0,98
21004,speaker301_0004,speaker301_0004,1,64
21005,speaker043_0003,speaker043_0003,1,124
21006,speaker226_0022,speaker226_0022,1,186
21007,speaker172_0007,speaker172_0007,0,28
21008,speaker209_0000,speaker058_0024,0,16
21009,speaker087_0001,speaker286_0001,0,71
21010,speaker221_0000,speaker221_0000,1,10
21011,speaker260_0001,speaker260_0021,0,54
21012,speaker044_0014,speaker044_0026,0,2
21013,speaker096_0005,speaker096_0005,1,252
21014,speaker133_0000,speaker133_0000,1,16
21015,speaker289_0002,speaker289_0000,0,65
21016,speaker323_0010,speaker323_0010,1,15
21017,speaker096_0003,speaker096_0003,1,3
21018,speaker060_0004,speaker060_0004,1,32
21019,speaker101_0003,speaker101_0003,1,38
21020,speaker202_0024,speaker202_0024,1,23
21021,speaker324_0011,speaker324_0011,1,88
21022,speaker175_0002,speaker175_0002,1,22
21023,speaker206_0006,speaker206_0006,1,24
21024,speaker334_0000,speaker334_0000,0,24
21025,speaker317_0007,speaker259_0001,0,108
21026,speaker320_0005,speaker209_0003,0,132
21027,speaker030_0006,speaker053_0006,0,117
21028,speaker222_0004,speaker222_0004,1,163
21029,speaker215_0003,speaker215_0003,1,30
21030,speaker252_0023,speaker252_0023,0,18
21031,speaker015_0002,speaker015_0002,0,37
21032,speaker229_0001,speaker229_0002,0,59
21033,speaker209_0003,speaker209_0001,0,129
21034,speaker043_0013,speaker043_0013,1,28
21035,speaker277_0010,speaker277_0010,1,79
21036,speaker289_0000,speaker289_0000,1,23
21037,speaker105_0000,speaker105_0000,1,25
21038,speaker173_0003,speaker173_0003,0,67
21039,speaker078_0001,speaker078_0001,1,6
21040,speaker186_0008,speaker186_0012,0,1
21041,speaker041_0007,speaker041_0007,1,53
21042,speaker122_0001,speaker122_0001,1,48
21043,speaker079_0000,speaker079_0000,1,49
21044,speaker331_0002,speaker331_0001,0,35
21045,speaker271_0002,speaker271_0002,1,7
21046,speaker158_0010,speaker158_0010,1,28
21047,speaker194_0003,speaker194_0003,0,130
21048,speaker308_0003,speaker308_0003,1,42
21049,speaker237_0004,speaker215_0003,0,16
21050,speaker219_0022,speaker219_0022,0,6
21051,speaker083_0000,speaker240_0003,0,15
21052,speaker181_0002,speaker181_0002,1,38
21053,speaker326_0042,speaker326_0042,0,53
21054,speaker123_0002,speaker123_0002,1,28
21055,speaker192_0001,speaker192_0001,1,121
21056,speaker123_0002,speaker123_0002,1,27
21057,speaker190_0000,speaker190_0000,0,25
21058,speaker265_0002,speaker265_0002,0,52
21059,speaker325_0003,speaker325_0003,0,102
21060,speaker243_0003,speaker243_0003,0,130
21061,speaker097_0001,speaker097_0001,1,36
21062,speaker054_0007,speaker054_0007,1,82
21063,speaker279_0001,speaker279_0001,1,66
21064,speaker173_0009,speaker173_0009,1,26
21065,speaker308_0007,speaker308_0003,0,47
21066,speaker097_0001,speaker097_0002,0,8
21067,speaker243_0004,speaker243_0004,0,1
21068,speaker114_0000,speaker114_0000,1,8
21069,speaker131_0001,speaker219_0008,0,3
21070,speaker202_0009,speaker195_0004,0,8
21071,speaker177_0002,speaker177_0002,1,1
21072,speaker107_0003,speaker107_0003,1,25
21073,speaker308_0002,speaker308_0003,0,13
21074,speaker044_0030,speaker044_0030,0,94
21075,speaker236_0000,speaker063_0010,0,69
21076,speaker326_0004,speaker326_0004,0,13
21077,speaker037_0017,speaker037_0017,1,105
21078,speaker123_0002,speaker123_0001,0,17
21079,speaker259_0001,speaker259_0001,1,73
21080,speaker156_0000,speaker156_0001,0,203
21081,speaker087_0001,speaker087_0001,1,83
21082,speaker200_0001,speaker151_0000,0,23
