,video,audio,label,center
24415,speaker210_0002,speaker210_0002,0,51
24416,speaker057_0037,speaker057_0037,0,69
24417,speaker147_0002,speaker147_0002,1,65
24418,speaker193_0001,speaker193_0002,0,40
24419,speaker227_0002,speaker227_0002,1,64
24420,speaker047_0005,speaker110_0000,0,89
24421,speaker247_0010,speaker247_0010,1,13
24422,speaker218_0000,speaker218_0000,1,5
24423,speaker280_0002,speaker280_0002,1,72
24424,speaker314_0012,speaker199_0006,0,56
24425,speaker191_0033,speaker191_0033,1,134
24426,speaker313_0005,speaker313_0005,1,60
24427,speaker204_0002,speaker204_0002,0,17
24428,speaker147_0002,speaker147_0002,0,7
24429,speaker198_0003,speaker201_0013,0,22
24430,speaker106_0001,speaker106_0001,1,108
24431,speaker285_0002,speaker285_0002,1,22
24432,speaker092_0002,speaker092_0002,1,69
24433,speaker127_0004,speaker127_0004,1,8
24434,speaker309_0005,speaker309_0005,1,18
24435,speaker143_0007,speaker143_0007,1,33
24436,speaker302_0000,speaker302_0000,0,9
24437,speaker198_0004,speaker062_0001,0,23
24438,speaker305_0001,speaker270_0002,0,27
24439,speaker291_0003,speaker291_0003,1,18
24440,speaker056_0015,speaker298_0007,0,28
24441,speaker095_0000,speaker095_0000,0,125
24442,speaker314_0011,speaker314_0011,1,82
24443,speaker090_0000,speaker090_0000,1,13
24444,speaker197_0005,speaker112_0000,0,118
24445,speaker184_0010,speaker077_0003,0,46
24446,speaker261_0000,speaker127_0004,0,7
24447,speaker095_0000,speaker095_0000,0,74
24448,speaker066_0007,speaker066_0007,1,51
24449,speaker184_0008,speaker184_0008,1,3
24450,speaker155_0002,speaker155_0002,1,63
24451,speaker287_0003,speaker287_0003,1,23
24452,speaker257_0009,speaker257_0009,1,159
24453,speaker204_0000,speaker204_0000,1,7
24454,speaker062_0000,speaker062_0000,0,33
24455,speaker257_0006,speaker028_0010,0,196
24456,speaker207_0000,speaker207_0000,1,54
24457,speaker164_0001,speaker164_0001,1,28
24458,speaker278_0000,speaker278_0000,0,6
24459,speaker319_0002,speaker319_0002,1,80
24460,speaker311_0001,speaker004_0039,0,32
24461,speaker018_0017,speaker018_0017,1,0
24462,speaker150_0000,speaker150_0001,0,15
24463,speaker310_0006,speaker310_0006,1,191
24464,speaker077_0000,speaker077_0000,1,5
24465,speaker061_0013,speaker061_0013,1,42
24466,speaker234_0005,speaker234_0005,1,6
24467,speaker118_0000,speaker069_0000,0,45
24468,speaker068_0000,speaker068_0000,1,92
24469,speaker184_0011,speaker184_0011,0,16
24470,speaker303_0005,speaker303_0004,0,36
24471,speaker193_0000,speaker057_0001,0,34
24472,speaker006_0016,speaker006_0016,1,12
24473,speaker138_0014,speaker138_0014,1,131
24474,speaker143_0004,speaker143_0004,1,7
24475,speaker311_0000,speaker228_0001,0,102
24476,speaker197_0005,speaker197_0005,1,29
24477,speaker224_0022,speaker224_0022,1,121
24478,speaker199_0004,speaker207_0001,0,6
24479,speaker147_0000,speaker147_0002,0,0
24480,speaker059_0000,speaker059_0000,1,102
24481,speaker014_0014,speaker014_0012,0,37
24482,speaker232_0001,speaker232_0001,1,59
24483,speaker152_0009,speaker152_0009,1,9
24484,speaker049_0069,speaker049_0069,1,50
24485,speaker212_0003,speaker212_0003,1,4
24486,speaker290_0001,speaker290_0000,0,16
24487,speaker278_0000,speaker052_0022,0,18
24488,speaker313_0008,speaker313_0008,1,38
24489,speaker261_0000,speaker261_0000,0,4
24490,speaker227_0001,speaker227_0003,0,41
24491,speaker311_0001,speaker068_0004,0,3
24492,speaker212_0011,speaker212_0018,0,8
24493,speaker274_0012,speaker274_0007,0,3
24494,speaker163_0002,speaker163_0002,0,52
24495,speaker014_0018,speaker014_0007,0,20
24496,speaker016_0003,speaker016_0004,0,20
24497,speaker287_0002,speaker287_0002,1,41
24498,speaker283_0004,speaker283_0004,1,1
24499,speaker224_0023,speaker224_0023,1,22
24500,speaker049_0008,speaker049_0062,0,6
24501,speaker016_0006,speaker016_0006,1,32
24502,speaker028_0012,speaker298_0000,0,71
24503,speaker066_0005,speaker066_0005,1,12
24504,speaker264_0003,speaker264_0003,0,8
24505,speaker145_0010,speaker145_0010,1,56
24506,speaker210_0002,speaker210_0002,1,35
24507,speaker295_0000,speaker295_0000,0,167
24508,speaker297_0008,speaker297_0008,1,92
24509,speaker235_0001,speaker235_0001,0,3
24510,speaker111_0000,speaker111_0000,1,50
24511,speaker298_0000,speaker298_0003,0,48
24512,speaker298_0006,speaker298_0006,1,203
24513,speaker292_0013,speaker292_0012,0,59
24514,speaker148_0001,speaker148_0001,1,47
24515,speaker274_0007,speaker274_0007,1,105
24516,speaker106_0001,speaker106_0001,1,135
24517,speaker143_0006,speaker143_0006,1,56
24518,speaker223_0013,speaker223_0013,1,10
24519,speaker139_0012,speaker139_0009,0,99
24520,speaker039_0006,speaker039_0006,1,81
24521,speaker138_0011,speaker138_0011,1,15
24522,speaker191_0019,speaker191_0015,0,5
24523,speaker047_0015,speaker047_0015,1,129
24524,speaker062_0003,speaker062_0000,0,3
24525,speaker210_0000,speaker149_0000,0,41
24526,speaker303_0004,speaker303_0004,1,31
24527,speaker076_0004,speaker106_0001,0,86
24528,speaker328_0005,speaker169_0001,0,39
24529,speaker112_0001,speaker112_0001,1,92
24530,speaker254_0003,speaker254_0005,0,189
24531,speaker016_0000,speaker016_0000,0,101
24532,speaker313_0003,speaker313_0003,1,96
24533,speaker052_0023,speaker052_0023,1,30
24534,speaker016_0004,speaker016_0004,0,24
24535,speaker321_0002,speaker321_0002,0,43
24536,speaker139_0003,speaker319_0002,0,30
24537,speaker071_0001,speaker071_0001,1,35
24538,speaker152_0001,speaker152_0001,1,49
24539,speaker290_0000,speaker261_0000,0,9
24540,speaker111_0002,speaker111_0002,1,2
24541,speaker077_0006,speaker077_0001,0,38
24542,speaker057_0027,speaker057_0027,1,22
24543,speaker227_0001,speaker227_0003,0,0
24544,speaker184_0018,speaker184_0018,1,4
24545,speaker103_0003,speaker103_0003,1,16
24546,speaker152_0006,speaker152_0006,1,7
24547,speaker185_0005,speaker185_0005,1,38
24548,speaker235_0001,speaker235_0001,1,38
24549,speaker074_0024,speaker212_0005,0,8
24550,speaker077_0004,speaker077_0004,0,54
24551,speaker197_0009,speaker197_0009,0,25
24552,speaker028_0009,speaker028_0009,1,88
24553,speaker246_0000,speaker246_0000,0,60
24554,speaker224_0009,speaker224_0009,1,231
24555,speaker272_0000,speaker272_0000,1,12
24556,speaker270_0007,speaker309_0001,0,103
24557,speaker191_0031,speaker110_0000,0,15
24558,speaker014_0006,speaker014_0006,1,38
24559,speaker028_0009,speaker028_0009,1,9
24560,speaker059_0002,speaker059_0002,1,5
24561,speaker247_0000,speaker247_0000,1,2
24562,speaker138_0006,speaker056_0009,0,83
24563,speaker152_0004,speaker152_0004,0,21
24564,speaker139_0003,speaker139_0003,1,6
24565,speaker110_0000,speaker110_0000,1,35
24566,speaker066_0010,speaker174_0008,0,44
24567,speaker311_0001,speaker113_0000,0,17
24568,speaker055_0008,speaker055_0008,1,64
24569,speaker283_0004,speaker283_0004,1,77
24570,speaker166_0007,speaker166_0014,0,6
24571,speaker264_0001,speaker264_0001,1,8
24572,speaker303_0004,speaker303_0004,0,36
24573,speaker111_0005,speaker111_0002,0,37
24574,speaker328_0001,speaker328_0001,1,0
24575,speaker102_0000,speaker102_0000,1,36
24576,speaker169_0005,speaker169_0003,0,19
24577,speaker270_0008,speaker270_0008,1,139
24578,speaker285_0007,speaker285_0006,0,46
24579,speaker055_0027,speaker055_0000,0,41
24580,speaker006_0017,speaker006_0021,0,218
24581,speaker319_0001,speaker319_0003,0,9
24582,speaker314_0011,speaker314_0011,0,39
24583,speaker283_0004,speaker283_0004,1,61
24584,speaker047_0012,speaker047_0012,0,24
24585,speaker016_0009,speaker016_0002,0,135
24586,speaker112_0000,speaker112_0000,0,98
24587,speaker074_0025,speaker066_0003,0,73
24588,speaker149_0000,speaker127_0001,0,22
24589,speaker282_0004,speaker282_0004,1,34
24590,speaker305_0002,speaker305_0001,0,42
24591,speaker047_0006,speaker047_0006,0,78
24592,speaker055_0027,speaker055_0027,0,17
24593,speaker055_0008,speaker055_0008,1,79
24594,speaker306_0001,speaker305_0000,0,148
24595,speaker268_0002,speaker224_0031,0,6
24596,speaker138_0012,speaker138_0012,1,11
24597,speaker212_0022,speaker212_0022,0,126
24598,speaker152_0002,speaker207_0000,0,12
24599,speaker191_0035,speaker191_0004,0,153
24600,speaker076_0003,speaker076_0003,1,71
24601,speaker169_0004,speaker169_0004,1,48
24602,speaker295_0001,speaker295_0001,1,114
24603,speaker028_0003,speaker028_0003,1,27
24604,speaker047_0019,speaker047_0019,0,19
24605,speaker074_0003,speaker074_0003,1,145
24606,speaker285_0001,speaker285_0001,1,79
24607,speaker273_0007,speaker273_0007,1,45
24608,speaker197_0009,speaker197_0009,1,20
24609,speaker116_0000,speaker191_0002,0,4
24610,speaker232_0000,speaker232_0002,0,63
24611,speaker056_0004,speaker056_0004,1,274
24612,speaker069_0000,speaker069_0003,0,38
24613,speaker309_0001,speaker309_0001,1,65
24614,speaker145_0007,speaker145_0004,0,20
24615,speaker230_0005,speaker230_0005,1,21
24616,speaker300_0000,speaker300_0000,1,87
24617,speaker316_0005,speaker316_0003,0,82
24618,speaker246_0001,speaker246_0001,0,54
24619,speaker057_0029,speaker057_0029,0,10
24620,speaker300_0001,speaker174_0012,0,40
24621,speaker069_0001,speaker227_0004,0,96
24622,speaker138_0000,speaker138_0034,0,13
24623,speaker155_0003,speaker155_0000,0,15
24624,speaker292_0008,speaker292_0008,0,4
24625,speaker280_0000,speaker280_0000,1,11
24626,speaker134_0000,speaker113_0000,0,14
24627,speaker321_0002,speaker321_0003,0,59
24628,speaker147_0000,speaker147_0002,0,29
24629,speaker168_0001,speaker068_0003,0,24
24630,speaker306_0003,speaker306_0003,1,187
24631,speaker292_0010,speaker292_0010,0,49
24632,speaker321_0002,speaker321_0002,0,49
24633,speaker112_0000,speaker112_0000,1,22
24634,speaker256_0002,speaker256_0002,1,80
24635,speaker148_0000,speaker256_0001,0,49
24636,speaker006_0012,speaker006_0012,1,46
24637,speaker163_0001,speaker149_0000,0,11
24638,speaker006_0002,speaker006_0002,1,149
24639,speaker163_0003,speaker163_0003,1,43
24640,speaker092_0001,speaker092_0001,0,49
24641,speaker197_0003,speaker197_0003,1,36
24642,speaker134_0001,speaker134_0001,1,72
24643,speaker199_0006,speaker199_0000,0,10
24644,speaker056_0003,speaker056_0003,1,41
24645,speaker283_0003,speaker283_0003,1,29
24646,speaker223_0025,speaker223_0025,1,51
24647,speaker223_0015,speaker223_0015,1,32
24648,speaker163_0003,speaker143_0013,0,11
24649,speaker149_0000,speaker280_0002,0,17
24650,speaker300_0000,speaker300_0000,1,107
24651,speaker145_0004,speaker145_0004,0,36
24652,speaker189_0003,speaker189_0003,1,108
24653,speaker062_0004,speaker062_0004,1,33
24654,speaker310_0003,speaker298_0001,0,27
24655,speaker310_0006,speaker148_0000,0,28
24656,speaker039_0003,speaker039_0003,1,14
24657,speaker303_0005,speaker303_0005,1,10
24658,speaker256_0002,speaker256_0000,0,30
24659,speaker198_0003,speaker198_0003,0,68
24660,speaker103_0001,speaker296_0001,0,63
24661,speaker152_0003,speaker152_0009,0,63
24662,speaker210_0002,speaker210_0002,0,75
24663,speaker059_0001,speaker059_0000,0,58
24664,speaker193_0002,speaker193_0004,0,22
24665,speaker302_0004,speaker302_0004,0,64
24666,speaker287_0002,speaker159_0000,0,21
24667,speaker126_0002,speaker191_0029,0,1
24668,speaker290_0001,speaker290_0001,1,54
24669,speaker166_0010,speaker166_0010,1,161
24670,speaker134_0003,speaker134_0000,0,54
24671,speaker094_0012,speaker094_0012,1,8
24672,speaker139_0004,speaker228_0001,0,23
24673,speaker311_0001,speaker311_0001,1,28
24674,speaker148_0000,speaker148_0000,1,69
24675,speaker291_0003,speaker291_0003,1,47
24676,speaker110_0000,speaker258_0002,0,23
24677,speaker204_0001,speaker204_0002,0,17
24678,speaker028_0017,speaker273_0000,0,16
24679,speaker305_0000,speaker305_0002,0,43
24680,speaker283_0003,speaker283_0003,1,39
24681,speaker004_0008,speaker188_0003,0,42
24682,speaker048_0001,speaker306_0001,0,135
24683,speaker040_0000,speaker040_0000,1,26
24684,speaker005_0000,speaker005_0000,1,8
24685,speaker188_0004,speaker188_0004,1,12
24686,speaker224_0006,speaker208_0008,0,23
24687,speaker028_0002,speaker028_0002,1,162
24688,speaker052_0024,speaker052_0024,1,2
24689,speaker280_0002,speaker136_0000,0,71
24690,speaker283_0001,speaker283_0001,1,74
24691,speaker291_0002,speaker291_0002,1,14
24692,speaker147_0001,speaker147_0001,1,30
24693,speaker257_0010,speaker257_0010,0,4
24694,speaker166_0008,speaker166_0008,0,17
24695,speaker077_0005,speaker077_0005,1,105
24696,speaker223_0001,speaker077_0006,0,15
24697,speaker090_0000,speaker090_0000,1,106
24698,speaker285_0001,speaker285_0001,1,29
24699,speaker246_0001,speaker246_0001,1,31
24700,speaker290_0000,speaker290_0000,1,39
24701,speaker302_0003,speaker302_0003,1,29
24702,speaker256_0000,speaker256_0000,0,0
24703,speaker188_0006,speaker188_0006,1,57
24704,speaker074_0010,speaker223_0040,0,39
24705,speaker201_0008,speaker201_0008,0,103
24706,speaker242_0001,speaker242_0001,0,45
24707,speaker230_0005,speaker230_0005,0,46
24708,speaker268_0002,speaker076_0004,0,31
24709,speaker295_0001,speaker295_0001,1,103
24710,speaker059_0002,speaker059_0002,1,67
24711,speaker184_0007,speaker184_0019,0,14
24712,speaker296_0000,speaker296_0000,1,57
24713,speaker168_0002,speaker168_0002,1,8
24714,speaker298_0007,speaker298_0008,0,21
24715,speaker145_0009,speaker268_0002,0,39
24716,speaker197_0007,speaker197_0007,1,14
24717,speaker074_0001,speaker074_0001,1,71
24718,speaker204_0002,speaker204_0002,1,9
24719,speaker018_0012,speaker016_0006,0,89
24720,speaker228_0001,speaker228_0001,1,65
24721,speaker163_0000,speaker163_0000,1,126
24722,speaker174_0003,speaker174_0003,0,73
24723,speaker199_0003,speaker199_0006,0,6
24724,speaker235_0002,speaker235_0002,1,50
24725,speaker049_0021,speaker049_0021,1,12
24726,speaker113_0000,speaker280_0002,0,74
24727,speaker164_0001,speaker164_0001,0,74
24728,speaker169_0003,speaker169_0003,1,9
24729,speaker163_0000,speaker163_0000,1,93
24730,speaker055_0046,speaker055_0046,1,27
24731,speaker295_0000,speaker295_0000,1,118
24732,speaker201_0011,speaker201_0010,0,81
24733,speaker071_0001,speaker071_0001,0,78
24734,speaker143_0011,speaker018_0020,0,51
24735,speaker185_0004,speaker185_0004,0,26
24736,speaker309_0005,speaker309_0004,0,26
24737,speaker028_0015,speaker028_0015,1,133
24738,speaker314_0001,speaker111_0004,0,138
24739,speaker319_0002,speaker319_0000,0,19
24740,speaker264_0000,speaker185_0001,0,40
24741,speaker056_0004,speaker056_0004,1,103
24742,speaker047_0004,speaker047_0004,0,89
24743,speaker106_0002,speaker111_0003,0,10
24744,speaker313_0001,speaker313_0001,1,35
24745,speaker112_0000,speaker112_0000,0,47
24746,speaker074_0006,speaker074_0006,1,18
24747,speaker311_0001,speaker311_0001,1,1
24748,speaker196_0000,speaker196_0000,1,44
24749,speaker267_0001,speaker267_0000,0,51
24750,speaker223_0026,speaker223_0026,1,34
24751,speaker090_0000,speaker210_0001,0,44
24752,speaker313_0002,speaker313_0002,1,36
24753,speaker282_0002,speaker282_0002,1,78
24754,speaker242_0003,speaker242_0003,1,20
24755,speaker188_0001,speaker188_0001,1,67
24756,speaker164_0004,speaker164_0004,1,23
24757,speaker018_0002,speaker018_0002,1,22
24758,speaker198_0002,speaker134_0002,0,11
24759,speaker069_0000,speaker069_0000,0,153
24760,speaker309_0002,speaker309_0002,1,68
24761,speaker198_0002,speaker198_0002,1,48
24762,speaker040_0005,speaker040_0001,0,37
24763,speaker048_0014,speaker048_0014,1,221
24764,speaker189_0005,speaker189_0005,0,6
24765,speaker039_0001,speaker039_0002,0,26
24766,speaker311_0001,speaker311_0001,1,2
24767,speaker264_0004,speaker264_0004,1,148
24768,speaker235_0001,speaker235_0002,0,6
24769,speaker224_0005,speaker224_0005,1,148
24770,speaker201_0004,speaker201_0004,0,8
24771,speaker018_0016,speaker018_0016,1,29
24772,speaker068_0006,speaker068_0006,0,49
24773,speaker258_0019,speaker258_0019,1,38
24774,speaker316_0000,speaker316_0000,0,241
24775,speaker144_0003,speaker144_0003,1,4
24776,speaker305_0000,speaker305_0002,0,9
24777,speaker268_0002,speaker268_0002,1,21
24778,speaker166_0017,speaker166_0017,0,61
24779,speaker298_0000,speaker298_0000,1,51
24780,speaker150_0002,speaker150_0002,1,9
24781,speaker235_0000,speaker235_0002,0,22
24782,speaker144_0000,speaker144_0000,0,110
24783,speaker234_0047,speaker234_0047,1,3
24784,speaker062_0003,speaker062_0003,1,27
24785,speaker144_0002,speaker144_0002,1,79
24786,speaker057_0016,speaker109_0001,0,24
24787,speaker028_0013,speaker028_0006,0,72
24788,speaker314_0007,speaker314_0007,0,66
24789,speaker313_0006,speaker313_0006,1,42
24790,speaker291_0000,speaker291_0000,1,133
24791,speaker126_0002,speaker126_0002,1,21
24792,speaker039_0003,speaker039_0002,0,44
24793,speaker004_0022,speaker004_0022,1,25
24794,speaker282_0011,speaker282_0011,1,148
24795,speaker302_0002,speaker302_0002,0,36
24796,speaker295_0001,speaker295_0001,1,69
24797,speaker169_0001,speaker230_0005,0,30
24798,speaker264_0002,speaker264_0002,1,19
24799,speaker014_0008,speaker014_0020,0,22
24800,speaker232_0000,speaker232_0002,0,114
24801,speaker143_0013,speaker210_0002,0,23
24802,speaker296_0003,speaker297_0001,0,113
24803,speaker263_0001,speaker263_0001,1,31
24804,speaker135_0000,speaker090_0000,0,129
24805,speaker052_0020,speaker052_0020,1,115
24806,speaker068_0013,speaker068_0013,1,4
24807,speaker118_0000,speaker062_0003,0,50
24808,speaker298_0003,speaker298_0007,0,21
24809,speaker191_0019,speaker191_0019,0,34
24810,speaker189_0009,speaker189_0009,0,1
24811,speaker228_0001,speaker228_0001,1,106
24812,speaker059_0003,speaker059_0001,0,201
24813,speaker283_0002,speaker234_0020,0,81
24814,speaker052_0003,speaker052_0003,1,90
24815,speaker163_0006,speaker163_0000,0,153
24816,speaker090_0000,speaker318_0001,0,40
24817,speaker280_0000,speaker280_0000,1,28
24818,speaker208_0007,speaker208_0007,1,22
24819,speaker242_0000,speaker267_0001,0,31
24820,speaker201_0015,speaker201_0015,0,33
24821,speaker318_0000,speaker318_0000,1,31
24822,speaker094_0017,speaker094_0018,0,186
24823,speaker052_0023,speaker052_0023,1,122
24824,speaker228_0001,speaker228_0001,1,101
24825,speaker232_0003,speaker048_0008,0,38
24826,speaker005_0019,speaker005_0015,0,32
24827,speaker282_0012,speaker282_0012,0,32
24828,speaker283_0003,speaker283_0001,0,44
24829,speaker094_0005,speaker094_0003,0,19
24830,speaker319_0002,speaker319_0002,1,91
24831,speaker166_0008,speaker166_0008,0,11
24832,speaker295_0000,speaker280_0000,0,137
24833,speaker147_0001,speaker147_0001,1,32
24834,speaker048_0031,speaker218_0006,0,1
24835,speaker313_0000,speaker313_0004,0,42
24836,speaker309_0000,speaker309_0000,1,47
24837,speaker306_0000,speaker306_0000,1,50
24838,speaker223_0017,speaker223_0017,1,66
24839,speaker305_0000,speaker149_0000,0,154
24840,speaker057_0034,speaker057_0034,1,34
24841,speaker076_0003,speaker076_0003,1,44
24842,speaker046_0005,speaker046_0005,1,40
24843,speaker201_0008,speaker228_0001,0,146
24844,speaker247_0001,speaker247_0001,1,32
24845,speaker116_0000,speaker116_0000,0,29
24846,speaker069_0001,speaker069_0001,1,121
24847,speaker141_0000,speaker141_0000,1,96
24848,speaker299_0002,speaker299_0002,1,10
24849,speaker155_0005,speaker155_0005,1,137
24850,speaker185_0002,speaker185_0002,1,21
24851,speaker057_0023,speaker057_0023,0,22
24852,speaker152_0007,speaker146_0001,0,12
24853,speaker314_0013,speaker092_0001,0,7
24854,speaker066_0003,speaker066_0003,1,16
24855,speaker230_0005,speaker290_0000,0,33
24856,speaker094_0009,speaker094_0009,0,22
24857,speaker004_0030,speaker004_0030,1,25
24858,speaker313_0004,speaker136_0000,0,123
24859,speaker056_0018,speaker056_0018,1,22
24860,speaker212_0023,speaker212_0015,0,121
24861,speaker246_0000,speaker246_0000,1,14
24862,speaker069_0001,speaker069_0000,0,171
24863,speaker134_0004,speaker246_0000,0,21
24864,speaker282_0005,speaker282_0005,1,19
24865,speaker048_0009,speaker048_0009,0,123
24866,speaker159_0000,speaker313_0000,0,29
24867,speaker270_0002,speaker270_0002,1,80
24868,speaker285_0005,speaker285_0005,1,79
24869,speaker146_0002,speaker146_0002,0,12
24870,speaker005_0022,speaker005_0022,1,65
24871,speaker309_0001,speaker309_0001,1,48
24872,speaker272_0001,speaker272_0001,0,67
24873,speaker005_0002,speaker005_0002,1,31
24874,speaker074_0007,speaker074_0007,1,7
24875,speaker005_0012,speaker005_0012,1,16
24876,speaker258_0015,speaker258_0015,1,83
24877,speaker146_0000,speaker146_0001,0,33
24878,speaker057_0035,speaker057_0035,1,39
24879,speaker227_0005,speaker227_0005,1,21
24880,speaker291_0000,speaker291_0000,1,160
24881,speaker267_0001,speaker068_0016,0,6
24882,speaker145_0008,speaker145_0008,1,8
24883,speaker155_0004,speaker155_0004,1,130
24884,speaker090_0000,speaker090_0000,1,132
24885,speaker077_0004,speaker077_0004,1,28
24886,speaker059_0004,speaker059_0004,1,64
24887,speaker092_0000,speaker062_0001,0,90
24888,speaker046_0003,speaker283_0003,0,15
24889,speaker047_0023,speaker047_0023,1,19
24890,speaker062_0003,speaker014_0015,0,20
24891,speaker146_0001,speaker146_0001,0,67
24892,speaker256_0002,speaker256_0002,0,68
24893,speaker163_0002,speaker163_0002,1,49
24894,speaker005_0042,speaker005_0042,0,20
24895,speaker185_0009,speaker247_0001,0,57
24896,speaker062_0000,speaker062_0000,1,123
24897,speaker118_0000,speaker066_0016,0,5
24898,speaker223_0023,speaker223_0023,1,53
24899,speaker155_0003,speaker155_0006,0,18
24900,speaker150_0002,speaker150_0002,1,18
24901,speaker138_0027,speaker138_0015,0,44
24902,speaker274_0004,speaker274_0017,0,150
24903,speaker126_0001,speaker126_0001,1,70
24904,speaker298_0003,speaker298_0003,1,49
24905,speaker218_0005,speaker218_0005,1,28
24906,speaker069_0000,speaker069_0000,1,3
24907,speaker188_0005,speaker188_0000,0,152
24908,speaker076_0004,speaker076_0004,1,5
24909,speaker166_0005,speaker166_0005,1,12
24910,speaker018_0004,speaker018_0004,1,52
24911,speaker208_0032,speaker208_0032,1,15
24912,speaker232_0000,speaker232_0000,1,126
24913,speaker197_0006,speaker197_0006,0,28
24914,speaker328_0004,speaker328_0004,0,46
24915,speaker074_0024,speaker074_0024,1,4
24916,speaker291_0002,speaker141_0002,0,52
24917,speaker242_0002,speaker163_0004,0,6
24918,speaker112_0001,speaker112_0001,1,50
24919,speaker164_0001,speaker146_0001,0,10
24920,speaker066_0015,speaker066_0015,0,48
24921,speaker207_0002,speaker207_0002,1,99
24922,speaker285_0007,speaker285_0007,0,16
24923,speaker270_0003,speaker270_0003,1,14
24924,speaker062_0001,speaker062_0003,0,59
24925,speaker234_0022,speaker234_0022,1,50
24926,speaker095_0000,speaker095_0000,0,37
24927,speaker298_0003,speaker298_0003,1,27
24928,speaker057_0023,speaker057_0023,1,24
24929,speaker280_0001,speaker280_0001,1,42
24930,speaker297_0006,speaker210_0001,0,142
24931,speaker018_0015,speaker018_0015,1,95
24932,speaker270_0009,speaker270_0002,0,45
24933,speaker189_0003,speaker189_0003,1,112
24934,speaker311_0001,speaker311_0001,1,5
24935,speaker193_0004,speaker193_0002,0,25
24936,speaker061_0016,speaker061_0016,0,15
24937,speaker270_0005,speaker270_0005,1,88
24938,speaker283_0001,speaker283_0004,0,168
24939,speaker256_0003,speaker256_0003,1,12
24940,speaker280_0001,speaker280_0001,1,91
24941,speaker146_0002,speaker146_0001,0,77
24942,speaker059_0002,speaker059_0001,0,87
24943,speaker184_0002,speaker184_0002,1,22
24944,speaker146_0001,speaker146_0001,1,71
24945,speaker291_0002,speaker291_0002,1,4
24946,speaker208_0020,speaker208_0020,1,111
24947,speaker048_0020,speaker048_0020,1,59
24948,speaker196_0000,speaker196_0000,1,10
24949,speaker285_0006,speaker285_0006,1,95
24950,speaker147_0000,speaker267_0000,0,35
24951,speaker207_0003,speaker207_0000,0,38
24952,speaker066_0008,speaker066_0001,0,60
24953,speaker092_0000,speaker092_0000,1,28
24954,speaker145_0010,speaker145_0010,1,69
24955,speaker297_0006,speaker297_0006,1,122
24956,speaker300_0000,speaker300_0000,1,29
24957,speaker166_0007,speaker166_0007,1,57
24958,speaker092_0000,speaker092_0000,1,6
24959,speaker144_0000,speaker144_0000,1,0
24960,speaker199_0004,speaker199_0004,1,69
24961,speaker278_0000,speaker297_0007,0,36
24962,speaker168_0002,speaker168_0002,1,18
24963,speaker319_0003,speaker204_0001,0,3
24964,speaker246_0001,speaker246_0001,0,31
24965,speaker185_0000,speaker185_0000,1,120
24966,speaker148_0001,speaker196_0001,0,35
24967,speaker223_0015,speaker223_0026,0,32
24968,speaker040_0010,speaker040_0010,1,14
24969,speaker296_0002,speaker296_0003,0,18
24970,speaker155_0001,speaker155_0003,0,76
24971,speaker159_0000,speaker159_0000,0,20
24972,speaker185_0009,speaker185_0010,0,40
24973,speaker014_0003,speaker014_0003,0,6
24974,speaker310_0010,speaker310_0010,1,74
24975,speaker283_0001,speaker155_0003,0,183
24976,speaker073_0000,speaker073_0000,1,149
24977,speaker298_0007,speaker298_0007,1,15
24978,speaker005_0046,speaker005_0046,1,63
24979,speaker111_0002,speaker111_0002,1,25
24980,speaker264_0003,speaker264_0003,1,84
24981,speaker004_0043,speaker004_0043,1,17
24982,speaker314_0008,speaker196_0000,0,91
24983,speaker199_0004,speaker199_0004,1,71
24984,speaker247_0002,speaker247_0011,0,89
24985,speaker196_0000,speaker196_0001,0,18
24986,speaker310_0001,speaker310_0001,1,64
24987,speaker207_0001,speaker207_0001,1,10
24988,speaker264_0005,speaker264_0005,1,35
24989,speaker174_0011,speaker174_0001,0,52
24990,speaker174_0012,speaker174_0012,1,13
24991,speaker143_0000,speaker143_0000,1,12
24992,speaker198_0003,speaker198_0004,0,10
24993,speaker287_0003,speaker287_0002,0,8
24994,speaker005_0014,speaker005_0014,0,69
24995,speaker057_0024,speaker057_0024,1,26
24996,speaker073_0000,speaker073_0000,0,46
24997,speaker061_0041,speaker061_0041,1,15
24998,speaker049_0062,speaker169_0004,0,44
24999,speaker208_0015,speaker208_0015,1,57
25000,speaker185_0004,speaker185_0001,0,19
25001,speaker235_0002,speaker235_0002,1,31
25002,speaker306_0003,speaker306_0003,1,39
25003,speaker280_0001,speaker280_0002,0,23
25004,speaker005_0012,speaker005_0012,1,11
25005,speaker048_0004,speaker048_0004,1,111
25006,speaker166_0017,speaker166_0017,0,9
25007,speaker163_0004,speaker163_0004,1,71
25008,speaker066_0015,speaker066_0001,0,1
25009,speaker309_0004,speaker309_0004,1,159
25010,speaker319_0001,speaker319_0001,0,23
25011,speaker059_0004,speaker059_0004,0,37
25012,speaker039_0006,speaker039_0006,1,100
25013,speaker057_0026,speaker057_0026,1,37
25014,speaker014_0017,speaker014_0017,1,44
25015,speaker305_0002,speaker166_0000,0,43
25016,speaker059_0001,speaker059_0001,0,22
25017,speaker139_0006,speaker139_0007,0,107
25018,speaker056_0006,speaker056_0006,1,339
25019,speaker285_0006,speaker285_0006,0,31
25020,speaker234_0048,speaker174_0010,0,105
25021,speaker052_0025,speaker052_0025,1,184
25022,speaker305_0002,speaker305_0002,1,14
